blockNumber,blockHash,timeStamp,hash,nonce,transactionIndex,from,to,value,gas,gasPrice,input,methodId,functionName,contractAddress,cumulativeGasUsed,txreceipt_status,gasUsed,confirmations,isError,wallet_address,protocol_version
11304189,0x86403f74f5fedb1a60b8829c35d7c376e046ec0a8ae3cc929b6f484affbf13c2,1605997031,0xab35f3cfcb0b7a521d0167d0ae3c0bab12e192d0ee3a7747a579c440a1d4903a,1,78,0x7399dbeebe2f88bc6ac4e3fd7ddb836a4bce322f,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,36000000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,7658335,1,177613,11699464,0,0x7399dbeebe2f88bc6ac4e3fd7ddb836a4bce322f,V3
11214925,0x1a1d70971f2e0b3b1beaeeb36a107ab483996f69d77fec747b9675ccab50137f,1604813738,0x51803bacbfbf0a2d3b3b4d620fdba80142e172f5c87655be291f0ab7fe80f4da,1,165,0x767055590c73b7d2aaa6219da13807c493f91a20,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,17000000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,10115060,1,205845,11788728,0,0x767055590c73b7d2aaa6219da13807c493f91a20,V3
11240694,0x504665a87b670f02f554f5c054ba197adc6bb17f088355cb57fe11076002d8c4,1605155996,0x297cb7964dd4f990f73e053798b5d773f2736bc96127ffbfa8e871eb31dfd4d1,1,112,0x7b4636320daa0bc055368a4f9b9d01bd8ac51877,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,50000000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,6210296,1,202784,11762959,0,0x7b4636320daa0bc055368a4f9b9d01bd8ac51877,V3
11195258,0x73232b766bc5cebf6ab40511b8bed30b885d1d3df3c1d397b08cf1e1be201466,1604553527,0xffc60d93cbf54b0e4c3e49cca9267830b5dbfc31bf77c828e83bf50bdde835b3,1,114,0x7de76a449cf60ea3e111ff18b28e516d89532152,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,22100000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,10048938,1,174552,11808396,0,0x7de76a449cf60ea3e111ff18b28e516d89532152,V3
9385422,0xa17dd4f27fe6355ea67d7ef87a14c3e9b582a6772ddf6e2b97ed7fa17d4be1de,1580412256,0x2198b481324790a1f82ca66bf1f013cd7915bd83008b783fe261eeec2b31285b,3,54,0x7e3eab408b9c76a13305ef34606f17c16f7b33cc,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,484484,3400000000,0xa0712d680000000000000000000000000000000000000000000000042ee2ea71d8436800,0xa0712d68,mint(uint256 mintedAmount),,8299566,1,239641,13618232,0,0x7e3eab408b9c76a13305ef34606f17c16f7b33cc,V3
9385559,0xa14b3e4f056ccad89a51af7f7d5ef9ce090b2586710ddd3afecff8542bea7aeb,1580414023,0x10ca68b7c3fe266904d262c2ab20facb4f5bacb6c3c59b90aba08bf6dec07ffe,4,28,0x7e3eab408b9c76a13305ef34606f17c16f7b33cc,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,401928,3500000000,0xa0712d6800000000000000000000000000000000000000000000001e0d5ac1d921a38800,0xa0712d68,mint(uint256 mintedAmount),,2749212,1,263770,13618095,0,0x7e3eab408b9c76a13305ef34606f17c16f7b33cc,V3
10022380,0x061e0c95df4a68bb5d138dce28783b2bb54ecf9871da0c9c77153284e4c32f96,1588898185,0xecad0c9227ee3165f113fc8bd3ad5d037a7ef6d8bcb5e6d202c55a251ae90a6d,5,139,0x7e3eab408b9c76a13305ef34606f17c16f7b33cc,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,402020,14150000000,0xdb006a75000000000000000000000000000000000000000000000000000002d9cc2e0c1f,0xdb006a75,redeem(uint256 tokens),,9514359,1,242125,12981274,0,0x7e3eab408b9c76a13305ef34606f17c16f7b33cc,V3
11440123,0xacbcec84e1292d8b9ba6ed4874b56a115752bcfbb21215620f54748207624889,1607802473,0xd0b585b3b57845d2984234e7010aab6692995674cb232e64decd745b1d8ce24d,1,73,0x7f5e6a28afc9fb0aaf4259d4ff69991b88ebea47,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,16500000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,7001048,1,174525,11563531,0,0x7f5e6a28afc9fb0aaf4259d4ff69991b88ebea47,V3
11199015,0xcb1a69dae9e508fa5621f9c5d7b9601b8a60f703c45327b15c295d2cf4979b1b,1604603235,0x1b74fd0f2295290791ebed0c6bf320370efaf2a2e2b2d5a8729e5d908db70593,1,99,0x83ea74c67d393c6894c34c464657bda2183a2f1a,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,17100000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,8836040,1,174552,11804639,0,0x83ea74c67d393c6894c34c464657bda2183a2f1a,V3
11287866,0x1732480230575dc23cd64a8df97c8b87c307a6ebeb0db559a32eb572f097690f,1605781667,0x8cde1793ea422a714d01a64a39be76c16d74a78e1cba1d70b93632fa5ab2e078,1,142,0x854a873b8f9bfac36a5eb9c648e285a095a7478d,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,34000000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,10016470,1,177613,11715788,0,0x854a873b8f9bfac36a5eb9c648e285a095a7478d,V3
11259280,0x1aa454364d836859fdf3cceb029ee8c4ed50e43f2094c2e54a012700a9016485,1605401838,0x5e35aadefedce8d3a23de62660e21cc6112906e76dc32335f58f7b561be7ef31,1,137,0x8587d9f794f06d976c2ec1cfd523983b856f5ca9,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,12100000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,10170313,1,202784,11744374,0,0x8587d9f794f06d976c2ec1cfd523983b856f5ca9,V3
11192130,0x2c155a366bdfb573fd811b78ad98f3fa91bad2c99ce462f5fbb6822ba2562e84,1604511978,0xbde15bc19db81c3b5e3e4e9ffc946ec9f578fd5aef45e82dde6dd3ae80b2403c,2,41,0x880a0af12da55df1197f41697c1a1b61670ed410,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,55000000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,5662895,1,174552,11811524,0,0x880a0af12da55df1197f41697c1a1b61670ed410,V3
11192167,0xe091fc3839dc1b7f17c1a2c7cfd7c95daa0071116b6588223d1ce98fee9c3b5f,1604512435,0x19fb80521fa45d4b4608b1661d58261597c0022b4b5e5110618433c0e2c4dc59,4,135,0x880a0af12da55df1197f41697c1a1b61670ed410,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,297777,55000000000,0xdb006a75000000000000000000000000000000000000000000000000000000034a614ca4,0xdb006a75,redeem(uint256 tokens),,11740683,1,149458,11811487,0,0x880a0af12da55df1197f41697c1a1b61670ed410,V3
11061670,0xfd11bb64f1dceeb1e1ee20853cb70aa387ef0bdcafad6ee39d90467987a85a9c,1602781920,0x6940a7e4d86029a9ed4c1fa4426e2d34a63a187d08a1a09af068afca8d5cdbc3,1,135,0x8aaece100580b749a20f8ce30338c4e0770b65ed,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,53000000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,9669706,1,174552,11941984,0,0x8aaece100580b749a20f8ce30338c4e0770b65ed,V3
12217827,0x3bc447678c84eec93cd5dc76c3d7da5d6ed67321c8aaeeed6c8cbf42d2a2e2eb,1618133468,0xc09edc187d374d3570a1ee2f70f4cab7df3bde07b8d375a4ae001a1afe9a770c,0,106,0x8be38ea2b22b706aef313c2de81f7d179024dd30,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,112020,66000001347,0xc2998238000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000010000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5,0xc2998238,enterMarkets(address[] cTokens),,9924481,1,90854,10785827,0,0x8be38ea2b22b706aef313c2de81f7d179024dd30,V2
12217840,0x7ec0f01487a8ddac3b4190596ff9c05fc380bf1c6bfa7317bab20b0f25791f36,1618133676,0xec2b923d4a771d9648b347847918a8b5b7f7aef5ae4f23de291a6fa185e27209,1,83,0x8be38ea2b22b706aef313c2de81f7d179024dd30,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,92020,66000001347,0xc29982380000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000100000000000000000000000070e36f6bf80a52b3b46b3af8e106cc0ed743e8e4,0xc2998238,enterMarkets(address[] cTokens),,7952034,1,75854,10785814,0,0x8be38ea2b22b706aef313c2de81f7d179024dd30,V2
12220074,0xb66f05c7909760feb78e40e9408a608258d499616696c765b5482cfbbb613f31,1618162651,0x801aadb7b05c84dfd63c5154878edbf25006bdad9f1940e1ac36168bdd704952,5,126,0x8be38ea2b22b706aef313c2de81f7d179024dd30,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,272020,65000000000,0xa0712d68000000000000000000000000000000000000000000000000000000000c3bddd0,0xa0712d68,mint(uint256 mintedAmount),,11076746,1,188784,10783580,0,0x8be38ea2b22b706aef313c2de81f7d179024dd30,V3
12220159,0x2ff897d2570134636892c96c9702c35111abb10f2076508dfb8a0a040f684621,1618163770,0x8237df861921e8fc75aff82586774cdf5c69bfe056c0605ee7d1c9ff62b6599b,6,36,0x8be38ea2b22b706aef313c2de81f7d179024dd30,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,92020,69000000000,0xc29982380000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000100000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563,0xc2998238,enterMarkets(address[] cTokens),,2695195,1,75854,10783495,0,0x8be38ea2b22b706aef313c2de81f7d179024dd30,V2
12252458,0x20438bde8490de68611fcc59e2cdf2547b7625e5745f9ed245d2beda01112e35,1618593905,0xe8a7d557623bad58aea20bc5f2f8d1a4f2d54a9ebb58dabdfddac90e2b2fab4f,9,102,0x8be38ea2b22b706aef313c2de81f7d179024dd30,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,31001,161000000000,0xdb006a75000000000000000000000000000000000000000000000000000000da5c5efec0,0xdb006a75,redeem(uint256 tokens),,6637144,0,31001,10751196,1,0x8be38ea2b22b706aef313c2de81f7d179024dd30,V3
12254176,0x9ef60f36e57948145d199755ee76bb4af0b114c5a6ba155c14a388a0a60c0f3c,1618616574,0x3d2daf1a02abbb1a7de379b04780f72adf5afe411de02c1e2a6d673f55a48255,15,238,0x8be38ea2b22b706aef313c2de81f7d179024dd30,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,38202,185000000000,0xdb006a75000000000000000000000000000000000000000000000000000000da5c5fab35,0xdb006a75,redeem(uint256 tokens),,10792759,0,38175,10749478,1,0x8be38ea2b22b706aef313c2de81f7d179024dd30,V3
12549653,0x9d8783d6b34030dc8b243a803444c502c0c8354ba28ccb455a431e0acc0408d3,1622565215,0x027e4e7cad5eb20ead902a9c925b419333538bf30aa6dcae9cd91d93e3bbcd19,21,138,0x8be38ea2b22b706aef313c2de81f7d179024dd30,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,352020,30000000000,0xdb006a75000000000000000000000000000000000000000000000000000000da5c5fab35,0xdb006a75,redeem(uint256 tokens),,13577745,1,267659,10454001,0,0x8be38ea2b22b706aef313c2de81f7d179024dd30,V3
11251492,0xe6437a5fa1d4cae289a19f089645895c5497666fdc474409ced57ed2581b0139,1605299102,0x35fa199c9cb7081def7cef4dbe28e92430e39c17d66ffd2f1810ec61a1950e76,1,86,0x91919344c1dad09772d19ad8ad4f1bcd29c51f27,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,20100000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,10878237,1,174552,11752163,0,0x91919344c1dad09772d19ad8ad4f1bcd29c51f27,V3
11094788,0xf5c8f478548474e0fb900ac5b17bf42a4863ee115e815c60ed6b017c702d7be5,1603220565,0x71c58ca94692cba888dae68c648040ab91b4f9dc3742fa0bafd6ae8d78538fd4,1,42,0x93f0891bf71d8abed78e0de0885bd26355bb8b1d,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,40000000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,4381312,1,202784,11908867,0,0x93f0891bf71d8abed78e0de0885bd26355bb8b1d,V3
11495584,0x047036877c0ac7612e9a24614cbe58eb711cc54bd3d2547224a6cfaec78931ee,1608538779,0xd83cf577498d06fb16e9b749b39f0e54752ffa73e217ad97b63c53226e8cb886,93,160,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,442020,37400000000,0xa0712d680000000000000000000000000000000000000000000000fa0d0eff398d65db34,0xa0712d68,mint(uint256 mintedAmount),,10708237,1,315114,11508071,0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,V3
11495604,0x08633f1661efa7904c9570780d4eb0322ec47c935a5ff04987362dfc7bb581cd,1608539072,0xb1681457dae999ebc5b720e863a65ee1b5905a0a53847416892ab72b64ccaca2,97,54,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,272020,38000001459,0xa0712d6800000000000000000000000000000000000000000000000000000001fe12b944,0xa0712d68,mint(uint256 mintedAmount),,2899060,1,205830,11508051,0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,V3
11495619,0x3fa51548a5e0c333a86c803e95e3b1390deff72467952a2cdf11897dd8333975,1608539248,0x9981586cdfd22d41cd64fd0d8d3650966f578f2c655473852eea9b7321d80bca,98,274,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,100000,42000000000,0x095ea7b3000000000000000000000000a2b47e3d5c44877cca798226b7b8118f9bfb7a56ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x095ea7b3,"approve(address _spender, uint256 _value)",,8723842,1,47128,11508036,0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,V3
11495623,0x2b13c6b4e625be82b1405b4de705f0d785df8ca03b02b7bb6e55cd08474266fa,1608539283,0xddd4ba7a7d3d5f28ec14983216e9784568b5abfa27f386f461e45ee3227237da,99,84,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,100000,42000000000,0x095ea7b3000000000000000000000000a2b47e3d5c44877cca798226b7b8118f9bfb7a56ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x095ea7b3,"approve(address _spender, uint256 _value)",,3600682,1,44308,11508032,0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,V3
8326609,0xed7d0a8e56ba8ecf0ff046599bacd4702e8a58357a9799099158f83eeae3c3f5,1565490645,0xad0e04e3d8b2e13280a189ecc523f09e7f8c900f9d3d5422fb5961f8a256c58b,2,98,0x9a363adc5d382c04d36b09158286328f75672098,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,447350,3050000000,0xc2998238000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000070000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c100000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563000000000000000000000000c11b1268c1a384e55c48c2391d8d480264a3a7f4000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407,0xc2998238,enterMarkets(address[] cTokens),,4456976,1,389445,14677046,0,0x9a363adc5d382c04d36b09158286328f75672098,V2
22842848,0xd3676290656d3515198ffca9824086e590b4696197a2c1d3e9e3efe57ea712fe,1751595863,0x5129980a50cd1a6f35027bfad72b2723f94695d929bc464602b07ddcc23e97b4,28,93,0x9ba0d85f71e145ccf15225e59631e5a883d5d74a,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,119541,807375289,0xc2998238000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000010000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5,0xc2998238,enterMarkets(address[] cTokens),,12708398,1,98643,160808,0,0x9ba0d85f71e145ccf15225e59631e5a883d5d74a,V2
9691132,0x1e893dcd6a9c216c9163eab9f04760ad752ebd3ffc9b26c9f656e86859bd2635,1584475581,0x4a38da7415859337d5cefe03b1d24e5d1c6332d35a95315d82f958de7314a0ce,137,39,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,463776,1300000000,0xa0712d6800000000000000000000000000000000000000000000073b1d3c4bb33ad58b2c,0xa0712d68,mint(uint256 mintedAmount),,2582487,1,264760,13312524,0,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,V3
10038714,0xeff350f26677a5f0cf9c5ef7ff07ec21dd5c887806836dd58e91a75189f9635b,1589117232,0x7e486c6aa7eeda337183c3019029894c2db567257f710fc27d5bc901bd06e61b,146,50,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,372020,16400000000,0xdb006a750000000000000000000000000000000000000000000000000000985a17e0e5ff,0xdb006a75,redeem(uint256 tokens),,3968380,1,227641,12964942,0,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,V3
11676242,0xd1949dceac1564cb0335ab34e04c59a140429d6ee50679ef1306df0b4e1e7589,1610933039,0x4f276faa0ec2cc7fa5f209bc7203badf05a1ea29ab697881ed1a751ee17ad34e,163,19,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,112020,43000000000,0xc2998238000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000010000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e3643,0xc2998238,enterMarkets(address[] cTokens),,1244616,1,90854,11327414,0,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,V2
11676253,0x90d7d9c4d7aa52d7264483dea9b1035184dbc6c933d7045d4ced32828e7c734b,1610933193,0x27a6a90d3070fbf72904ae5544b47c56513478f8330362ab29b97fc2dbfe6275,165,134,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,252020,45000000000,0xa0712d68000000000000000000000000000000000000000000001e2be78ac8819cac83b6,0xa0712d68,mint(uint256 mintedAmount),,12304964,1,183574,11327403,0,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,V3
11700222,0x158cf2f7256a3899f08e6f32b3c333bc849040bd4074aa13c038ac0f75f7bc13,1611250991,0x211a13870665eaaf35b7045d8b421126d8d92c6bf5b6fc0035af21df59a5cd6b,166,142,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,222020,127000000000,0x852a12e3000000000000000000000000000000000000000000000690836c0af5f5600000,0x852a12e3,redeemUnderlying(uint256 redeemAmount),,9492121,0,219012,11303434,1,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,V3
11700232,0x452bc1c57ed1e19622658594d3dc38a72f003c15769b84d23aa11ce96b2754d9,1611251141,0xcdc0d7e8cdc3312a0f0ae1153eca7c4f8b8a56977c8bdf8c2f26ff601d186bf7,167,99,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,282020,126000000000,0x852a12e3000000000000000000000000000000000000000000000690836c0af5f5600000,0x852a12e3,redeemUnderlying(uint256 redeemAmount),,11104256,1,215582,11303424,0,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,V3
11803821,0x8cdee04b8ecd2626bc90c844cd5954c0623d2106b75e72cffa1262fe87952e65,1612628477,0xb00a8894011e91666503035858779ab9ad7266c8069a42116e69ac3d3af84ac1,175,67,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,282020,194000000000,0xa0712d68000000000000000000000000000000000000000000000526cd0ff0a34bee6d75,0xa0712d68,mint(uint256 mintedAmount),,3941834,1,157812,11199835,0,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,V3
11936208,0xc9a893faa309b183a03a0ab7a20435a5ac6e7c05078f2dc9c993bf9b7df81416,1614386732,0x75c77058ee1351186c660e1572c05bdb56d641eb22434a509c77f7b7bcf699d5,185,175,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,272020,110000000000,0xdb006a7500000000000000000000000000000000000000000000000000024d1d8edc19b6,0xdb006a75,redeem(uint256 tokens),,10050249,1,200156,11067448,0,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,V3
11936214,0x4081dfa1b401389d3a68a89f0906b2cb1e9fc7bdec55cfb3fe9113c0c41c955f,1614386808,0x5a51da54cbb3edfa293faa91945d7abbf417747202d8cb991b5443b4d29e7aa7,186,99,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,252020,100000000000,0x1c3db2e0000000000000000000000000a7f3c74f0255796fd5d3ddcf88db769f7a6bf46a000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000010000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5,0x1c3db2e0,"claimComp(address holder, address[] cTokens)",,12048328,1,144042,11067442,0,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,V2
11172515,0x914879fcda14eaf4ce087a126df48dcc643aa65c8417edf6dd267d22b760132f,1604251408,0x865dd1b2dda5b5ce37ca7c5d70e609e8c7bf374ede0b0a19dfdad0f95de3cd43,2,58,0xa98dc64bb42575efec7d1e4560c029231ce5da51,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,28000000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,4006889,1,205845,11831141,0,0xa98dc64bb42575efec7d1e4560c029231ce5da51,V3
11077274,0x0cca340c1f771ef6489c5d3adebfee9891dbf6aa066344885adeb73d34873c71,1602988929,0x25d8d30a56ed84dff9c88953408fa7fd28ae8daf06db33b74b657c0616ff5965,1,24,0xb271ff7090b39028eb6e711c3f89a3453d5861ee,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,18100000000,0xa0712d6800000000000000000000000000000000000000000000000000000000001ef1df,0xa0712d68,mint(uint256 mintedAmount),,2560645,1,217784,11926382,0,0xb271ff7090b39028eb6e711c3f89a3453d5861ee,V3
11077282,0x8d2f9371cb1ab49ef5452cfda5ee5913379497caeb7ba9f367b3a894861a711c,1602989031,0x1ac718761e0de5fcc932df431022d8e7d59b6382e54437a7afbbff9897c2757c,2,159,0xb271ff7090b39028eb6e711c3f89a3453d5861ee,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,18900000000,0xa0712d6800000000000000000000000000000000000000000000000000000000000ed4e1,0xa0712d68,mint(uint256 mintedAmount),,9611444,1,175102,11926374,0,0xb271ff7090b39028eb6e711c3f89a3453d5861ee,V3
11219145,0xaf737e4d09de71fab17b74a58d9c6ccfeb2ab6ba8f3c42da97c7ec97a3a8cc9c,1604869843,0x1d8f6a7690188f33c0b6b39e40961a91c9237e218384e3e5f52eaaeb932cc969,1,164,0xb475576594ae44e1f75f534f993cbb7673e4c8b6,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,15000000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,11639378,1,194533,11784511,0,0xb475576594ae44e1f75f534f993cbb7673e4c8b6,V3
11274661,0xc8595a5d71138fab48f8735803cc5e329cf6cce7006a4407fa7ea94cd89d2a9e,1605606015,0x9298157605e9fccd7fcfd2a281576b192c4477cdde3a87c40f30abed0fec6037,2,8,0xb57297c5d02def954794e593db93d0a302e43e5c,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,47000000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,12399041,1,202784,11728997,0,0xb57297c5d02def954794e593db93d0a302e43e5c,V3
10473350,0x56fbf47b69cd813d84a9ba0e2fb749e38202b665387e98699b632da7294f49d7,1594940365,0xfe1b6ea8c82e1480b03238ee88767a92d18d3369e76cadef1f2055e05d321f82,69,69,0xbd4a00764217c13a246f86db58d74541a0c3972a,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,332020,34000000000,0xa0712d68000000000000000000000000000000000000000000000000000000268d2ccce6,0xa0712d68,mint(uint256 mintedAmount),,5854761,1,205964,12530308,0,0xbd4a00764217c13a246f86db58d74541a0c3972a,V3
10511843,0x377965ee23ff3047a8fcc795852003374e910ab74fde900313bb72cd66f67c16,1595456303,0x727e389d2fe9dd8f324b816ddb7e2c9d7a4be1d47bbfbf9702405282fa484ec7,70,137,0xbd4a00764217c13a246f86db58d74541a0c3972a,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,342020,44500000000,0xdb006a750000000000000000000000000000000000000000000000000002ca5ecdece18e,0xdb006a75,redeem(uint256 tokens),,9551473,1,215373,12491815,0,0xbd4a00764217c13a246f86db58d74541a0c3972a,V3
12169771,0xb2b42757763b6bcaa52ea556d52f76c0cfe98d1402115474fa0f2f3e53967dd8,1617494939,0x5139cc4c6f75c4ded8d3e79833c2ad68cf28b900ba5062db7c515466dcd02ac7,166,88,0xbd4a00764217c13a246f86db58d74541a0c3972a,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,252020,152000001459,0xa0712d680000000000000000000000000000000000000000000000000000004bbb309330,0xa0712d68,mint(uint256 mintedAmount),,9542766,1,190693,10833887,0,0xbd4a00764217c13a246f86db58d74541a0c3972a,V3
12170230,0x3e2d9135e7de9110f9698b91fda9fd3ca9f5950d7ddd1ed8b0af59b638d01388,1617500862,0xb47109e837831219e4dc0a8ebbb72f46d8f67b6dc95599024eb0c1915b645ef7,167,69,0xbd4a00764217c13a246f86db58d74541a0c3972a,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,262020,109000000000,0xa0712d6800000000000000000000000000000000000000000000000000000072f48ec8f0,0xa0712d68,mint(uint256 mintedAmount),,3077673,1,194954,10833428,0,0xbd4a00764217c13a246f86db58d74541a0c3972a,V3
